timestamp,old_pk,new_pk,action,name,status,error
2025-05-01T20:05:11.738417,182,12322,CREATE,20IBL0480-B-C,SUCCESS,
2025-05-01T20:05:11.925917,183,12323,CREATE,20IBL0448,SUCCESS,
2025-05-01T20:05:12.097792,184,12324,CREATE,20IBL0574,SUCCESS,
2025-05-01T20:05:12.285292,185,12325,CREATE,20IBL0595,SUCCESS,
2025-05-01T20:05:12.472720,186,12326,CREATE,20IBL0547,SUCCESS,
2025-05-01T20:05:12.644666,187,12327,CREATE,20IBL0592-B-C,SUCCESS,
2025-05-01T20:05:12.832167,188,12328,CREATE,20IBL0499-B,SUCCESS,
2025-05-01T20:05:13.050917,189,12329,CREATE,20IBL0429,SUCCESS,
2025-05-01T20:05:13.238417,190,12330,CREATE,20IBL0546,SUCCESS,
2025-05-01T20:05:13.441542,191,12331,CREATE,20IBL0395,SUCCESS,
2025-05-01T20:05:13.644667,192,12332,CREATE,20IBL0411,SUCCESS,
2025-05-01T20:05:13.847792,193,12333,CREATE,20IBL0467,SUCCESS,
2025-05-01T20:05:14.019667,194,12334,CREATE,20IBL0447,SUCCESS,
2025-05-01T20:05:14.222791,195,12335,CREATE,20IBL0540,SUCCESS,
2025-05-01T20:05:14.410292,196,12336,CREATE,20IBL0511,SUCCESS,
2025-05-01T20:05:14.597792,197,12337,CREATE,20IBL0578,SUCCESS,
2025-05-01T20:05:14.785291,198,12338,CREATE,20IBL0278,SUCCESS,
2025-05-01T20:05:14.972791,199,12339,CREATE,20IBL0580,SUCCESS,
2025-05-01T20:05:15.160292,200,12340,CREATE,20IBL0490,SUCCESS,
2025-05-01T20:05:15.347791,201,12341,CREATE,20IBL0346,SUCCESS,
2025-05-01T20:05:15.535292,202,12342,CREATE,20IBL0345,SUCCESS,
2025-05-01T20:05:15.738343,203,12343,CREATE,20IBL0562-B-C,SUCCESS,
2025-05-01T20:05:15.925916,204,12344,CREATE,20IBL0364,SUCCESS,
2025-05-01T20:05:16.113418,205,12345,CREATE,20IBL0295,SUCCESS,
2025-05-01T20:05:16.300918,206,12346,CREATE,20IBL0659,SUCCESS,
2025-05-01T20:05:16.488417,207,12347,CREATE,20IBL0617,SUCCESS,
2025-05-01T20:05:16.675917,208,12348,CREATE,20IBL0514,SUCCESS,
2025-05-01T20:05:16.879043,209,12349,CREATE,20IBL0629,SUCCESS,
2025-05-01T20:05:17.082167,210,12350,CREATE,20IBL0646,SUCCESS,
2025-05-01T20:05:17.269667,211,12351,CREATE,20IBL0550,SUCCESS,
2025-05-01T20:05:17.472792,212,12352,CREATE,20IBL0565,SUCCESS,
2025-05-01T20:05:17.675917,213,12353,CREATE,20IBL0427,SUCCESS,
2025-05-01T20:05:17.863421,214,12354,CREATE,20IBL0425,SUCCESS,
2025-05-01T20:05:18.066542,215,12355,CREATE,20IBL0542,SUCCESS,
2025-05-01T20:05:18.254041,216,12356,CREATE,20IBL0541,SUCCESS,
2025-05-01T20:05:18.441542,217,12357,CREATE,20IBL0379,SUCCESS,
2025-05-01T20:05:18.644667,218,12358,CREATE,20IBL0428,SUCCESS,
2025-05-01T20:05:18.847793,219,12359,CREATE,20IBL0445,SUCCESS,
2025-05-01T20:05:19.035292,220,12360,CREATE,20IBL0526,SUCCESS,
2025-05-01T20:05:19.222791,221,12361,CREATE,20IBL0373,SUCCESS,
2025-05-01T20:05:19.504042,222,12362,CREATE,20IBL0506,SUCCESS,
2025-05-01T20:05:19.738417,223,12363,CREATE,20IBL0462-B,SUCCESS,
2025-05-01T20:05:19.972792,224,12364,CREATE,20IBL0365-B,SUCCESS,
2025-05-01T20:05:20.222792,225,12365,CREATE,20IBL0124,SUCCESS,
2025-05-01T20:05:20.504044,226,12366,CREATE,20IBL0588,SUCCESS,
2025-05-01T20:05:20.707167,227,12367,CREATE,20IBL0538,SUCCESS,
